participant_id,resp.corr_mean.incongruent.glad.adult,resp.corr_std.incongruent.glad.adult,resp.rt_mean.incongruent.glad.adult,resp.rt_std.incongruent.glad.adult,resp.corr_mean.incongruent.trist.adult,resp.corr_std.incongruent.trist.adult,resp.rt_mean.incongruent.trist.adult,resp.rt_std.incongruent.trist.adult,resp.corr_mean.incongruent.neu.adult,resp.corr_std.incongruent.neu.adult,resp.rt_mean.incongruent.neu.adult,resp.rt_std.incongruent.neu.adult,resp.corr_mean.congruent.glad.adult,resp.corr_std.congruent.glad.adult,resp.rt_mean.congruent.glad.adult,resp.rt_std.congruent.glad.adult,resp.corr_mean.congruent.trist.adult,resp.corr_std.congruent.trist.adult,resp.rt_mean.congruent.trist.adult,resp.rt_std.congruent.trist.adult,resp.corr_mean.congruent.neu.adult,resp.corr_std.congruent.neu.adult,resp.rt_mean.congruent.neu.adult,resp.rt_std.congruent.neu.adult,resp.corr_mean.incongruent.glad.baby,resp.corr_std.incongruent.glad.baby,resp.rt_mean.incongruent.glad.baby,resp.rt_std.incongruent.glad.baby,resp.corr_mean.incongruent.trist.baby,resp.corr_std.incongruent.trist.baby,resp.rt_mean.incongruent.trist.baby,resp.rt_std.incongruent.trist.baby,resp.corr_mean.incongruent.neu.baby,resp.corr_std.incongruent.neu.baby,resp.rt_mean.incongruent.neu.baby,resp.rt_std.incongruent.neu.baby,resp.corr_mean.congruent.glad.baby,resp.corr_std.congruent.glad.baby,resp.rt_mean.congruent.glad.baby,resp.rt_std.congruent.glad.baby,resp.corr_mean.congruent.trist.baby,resp.corr_std.congruent.trist.baby,resp.rt_mean.congruent.trist.baby,resp.rt_std.congruent.trist.baby,resp.corr_mean.congruent.neu.baby,resp.corr_std.congruent.neu.baby,resp.rt_mean.congruent.neu.baby,resp.rt_std.congruent.neu.baby,sex,age
1236,1.0,0.0,0.910133635997772,0.1474324156363146,1.0,0.0,0.924682748317718,0.0989856669442161,1.0,0.0,0.86672901113828,0.1321434531658865,1.0,0.0,0.868701383471489,0.1209223113407162,0.958333333333333,0.058925565098879,0.942003925641378,0.1689221278266944,1.0,0.0,0.819447487592697,0.1276724171332028,1.0,0.0,0.989597886800766,0.282541338624558,1.0,0.0,0.872958173354467,0.166313480248249,1.0,0.0,0.822083085775375,0.1575855422712214,1.0,0.0,0.862390557924906,0.1725841761756425,1.0,0.0,0.955396637320518,0.1638105158924537,1.0,0.0,0.827552303671837,0.1486048988150503,f,41.0
1237,1.0,0.0,0.911521363258362,0.1533757029028147,1.0,0.0,0.868817460536957,0.2411813450823593,1.0,0.0,0.802221963802973,0.1127440350007788,0.9583333333333334,0.058925565098879,0.854628950357437,0.1670430878550538,0.958333333333333,0.058925565098879,0.851698825756709,0.1012804820641742,1.0,0.0,0.750354970494906,0.1398101089117456,1.0,0.0,0.759115854899089,0.1465355447488995,1.0,0.0,0.947846929232279,0.0807117487585184,1.0,0.0,0.733352849880854,0.1385157440716063,1.0,0.0,0.854429637392362,0.1466092736359008,0.9583333333333334,0.058925565098879,0.938424403468768,0.2255915370024074,1.0,0.0,0.800225406885147,0.1127181673726366,f,62.0
1240,1.0,0.0,0.88272659778595,0.1283650717881575,1.0,0.0,1.200501108169556,0.3032065186711025,1.0,0.0,0.785645604133606,0.1930086408188925,0.9583333333333334,0.058925565098879,0.993860527873039,0.2122588240178972,0.875,0.058925565098879,0.91347536444664,0.2128982268321905,1.0,0.0,0.799095099171003,0.1107876977089787,1.0,0.0,0.873505651950836,0.1678729628144716,1.0,0.0,0.783648014068604,0.1386560439058338,1.0,0.0,0.697662830352783,0.0922967934981642,0.958333333333333,0.058925565098879,0.898557230830193,0.2440640722117734,1.0,0.0,0.996657441059748,0.268653477888179,1.0,0.0,0.773509904742241,0.1747694691974966,f,35.0
1241,1.0,0.0,0.899409198760986,0.2630802069365165,1.0,0.0,0.809162199497223,0.0771269204604589,1.0,0.0,0.774100800355276,0.2365450147293946,0.9583333333333334,0.058925565098879,0.860448718070984,0.0978398627206034,1.0,0.0,0.912845815221469,0.2492261760705475,1.0,0.0,0.802057047684987,0.1143866627624138,1.0,0.0,0.862371305624644,0.1162047127320315,0.9166666666666666,0.117851130197758,0.920474658409755,0.1785792176648167,1.0,0.0,0.810603062311808,0.150474771847072,1.0,0.0,0.968423441052437,0.2795043350635115,0.9166666666666666,0.0,0.961048786838849,0.2118082706950884,1.0,0.0,0.779901593923569,0.1263733845295839,m,39.0
1242,0.8,0.282842712474619,0.698160934448242,0.0941557814041877,1.0,0.0,0.96399587392807,0.4012155757003044,0.916666666666667,0.117851130197758,0.777320136626561,0.1115951856673585,1.0,0.0,0.767748326063156,0.1078176338801036,1.0,0.0,0.848014339804649,0.1711640556762432,1.0,0.0,0.645076143244902,0.082872320897545,1.0,0.0,0.75793981552124,0.1660372708765255,1.0,0.0,0.781558593114217,0.1630523467712883,1.0,0.0,0.743379801511765,0.1271978436190927,1.0,0.0,0.749553670485814,0.1456193583121173,1.0,0.0,0.923669382929802,0.2622128669410165,1.0,0.0,0.706994985540708,0.1350916462926471,m,41.0
1243,0.9,0.14142135623731,0.673714673519134,0.0885316216451864,1.0,0.0,0.715717482566834,0.1189881229202532,1.0,0.0,0.652208119630814,0.0637869863159097,0.9583333333333334,0.058925565098879,0.672702635327975,0.0705702616781657,1.0,0.0,0.752755229671796,0.0967788439072324,1.0,0.0,0.685315931836764,0.0942907925113196,1.0,0.0,0.741895258426666,0.1340842769052773,0.9166666666666666,0.117851130197758,0.75152533253034,0.1388447002242273,1.0,0.0,0.709289848804474,0.1216086200851628,0.958333333333333,0.058925565098879,0.767387608687083,0.200523093758073,0.9583333333333334,0.058925565098879,0.814822698632876,0.2439162877997078,1.0,0.0,0.73198493818442,0.1344195603534896,m,33.0
1244,1.0,0.0,1.014787936210632,0.3116332246924147,1.0,0.0,0.859920215606689,0.1223974489312599,1.0,0.0,0.750868082046509,0.0530674868188178,1.0,0.0,0.901485443115234,0.1766648797075454,1.0,0.0,0.917213425040245,0.1717238852405445,1.0,0.0,0.851216355959574,0.1207129433585044,1.0,0.0,0.876393427451452,0.1471889332924231,1.0,0.0,1.026288658380508,0.2201283465945892,1.0,0.0,0.79586457212766,0.08936765777137,1.0,0.0,0.860113789637884,0.1464906829409018,1.0,0.0,0.893874521056811,0.1695569893180482,1.0,0.0,0.790890152255694,0.1322079167706819,f,50.0
1245,1.0,0.0,0.883006012439728,0.2009949235124664,1.0,0.0,0.948112964630127,0.3587267223724844,0.833333333333333,0.235702260395516,0.819258580605189,0.0992521755163038,1.0,0.0,0.87162871658802,0.1888390917303304,0.958333333333333,0.058925565098879,0.866431211431821,0.1754957717889338,1.0,0.0,0.922331233819326,0.3182898529895846,1.0,0.0,0.759256720542908,0.0704393957135355,1.0,0.0,0.779807835817337,0.0949809787658183,0.916666666666667,0.117851130197758,0.881252676248551,0.2116407229232955,0.958333333333333,0.058925565098879,0.871842339634895,0.2065160074899441,0.9166666666666666,0.117851130197758,0.865087459484736,0.1725942106378179,1.0,0.0,0.964755420883497,0.1951200223174318,f,58.0
1246,1.0,0.0,0.799263501167297,0.1789314444973951,0.7,0.424264068711929,0.844890356063843,0.1632101052350617,0.916666666666667,0.117851130197758,0.95549194018046,0.3159031893500107,0.9583333333333334,0.058925565098879,0.792315100630124,0.119574943326338,0.833333333333333,0.117851130197758,0.794821535547574,0.1928453779767103,1.0,0.0,0.889653846621513,0.1943681506378903,1.0,0.0,0.687659919261932,0.0433646325273393,0.9166666666666666,0.117851130197758,0.776741246382395,0.1398275717559809,0.916666666666667,0.117851130197758,0.711363136768341,0.150134119944014,0.958333333333333,0.058925565098879,0.689538528521856,0.1220341697901001,1.0,0.0,0.761273468534152,0.0861484709454549,0.916666666666667,0.117851130197758,0.717426359653473,0.0798903382911245,m,31.0
1248,0.9,0.14142135623731,0.717311298847198,0.1195444866087082,0.9,0.14142135623731,0.835299324989319,0.2213418288226535,1.0,0.0,0.777375151713689,0.2266438489793211,0.875,0.176776695296637,0.684017221132914,0.1168818685858553,0.958333333333333,0.058925565098879,0.764357353250186,0.1435054567832474,0.958333333333333,0.058925565098879,0.71504000822703,0.0973411952580191,0.916666666666667,0.117851130197758,0.710260093212128,0.1242106119737814,0.8333333333333334,0.235702260395516,0.756953835487366,0.0826454180702339,0.916666666666667,0.117851130197758,0.651449888944626,0.1181531229040635,0.958333333333333,0.058925565098879,0.749291107058525,0.1895275043049681,0.9166666666666666,0.117851130197758,0.816001693407695,0.1911548889569796,1.0,0.0,0.780041997631391,0.1629119854903031,f,26.0
