participant_id;respc.corr_mean.incongruent;respc.corr_std.incongruent;respc.rt_mean.incongruent;respc.rt_std.incongruent;respc.corr_mean.congruent;respc.corr_std.congruent;respc.rt_mean.congruent;respc.rt_std.congruent
1254;1,000000000000000;0,0000000000000000;0,789762989679972;0,2760205590868210;0,9666666666666667;0,0745355992499930;1,052125151952108;0,2824557352449957
1255;1,000000000000000;0,0000000000000000;1,042634757359823;0,2563848422776605;1,0000000000000000;0,0000000000000000;1,220228370030721;0,4110576334232640
1256;0,900000000000000;0,2236067977499790;0,894932222366333;0,4288104982051246;0,9000000000000000;0,2236067977499790;0,835816709200541;0,3517784837678076
1260;1,000000000000000;0,0000000000000000;1,056206353505452;0,3348998703314233;0,9666666666666667;0,0745355992499930;1,176095771789551;0,3148798844163663
1261;1,000000000000000;0,0000000000000000;0,971658547719320;0,3180272856433749;0,9666666666666667;0,0745355992499930;1,394150098164876;0,4922281490571220
1262;1,000000000000000;0,0000000000000000;0,752535303433736;0,2005949474750512;1,0000000000000000;0,0000000000000000;0,890451868375142;0,2273505617085272
1263;1,000000000000000;0,0000000000000000;0,643850986162821;0,1769702484934658;0,9666666666666667;0,0745355992499930;0,697815370559692;0,1774054563338201
1265;1,000000000000000;0,0000000000000000;0,915248982111613;0,2070640819115739;1,0000000000000000;0,0000000000000000;1,190120474497477;0,2799964122368068
1268;1,000000000000000;0,0000000000000000;0,664432183901469;0,1936383394292077;1,0000000000000000;0,0000000000000000;0,820855959256490;0,2464176456230214
1269;0,833333333333333;0,3148938906675067;1,598871564865112;0,4807741339239477;0,8333333333333334;0,2571097850850484;1,895812813440958;1,0025527622928516
1270;1,000000000000000;0,0000000000000000;1,213959487279256;0,3412204014133614;1,0000000000000000;0,0000000000000000;1,531747182210286;0,4988234169388027
1272;1,000000000000000;0,0000000000000000;1,013385121027629;0,4099035762814083;0,6666666666666666;0,5142195701700968;1,467014392217000;0,6157708103888188
1274;0,900000000000000;0,2236067977499790;0,831387646993001;0,2678368734347989;1,0000000000000000;0,0000000000000000;1,019272263844808;0,5402092404386745
1277;1,000000000000000;0,0000000000000000;0,897213673591614;0,3572282274265095;0,9333333333333333;0,1490711984999860;1,047465991973877;0,3558516832257111
1278;0,933333333333333;0,1490711984999860;0,986555258433024;0,4266404676883568;1,0000000000000000;0,0000000000000000;0,884926652908325;0,2925691568658507
1279;0,966666666666667;0,0745355992499930;0,849968330065409;0,2545747013614294;1,0000000000000000;0,0000000000000000;1,016566912333170;0,2397907642822524
1281;1,000000000000000;0,0000000000000000;1,313854622840881;1,0079274268692495;0,7666666666666667;0,4639650891674927;0,995216814676921;0,1915347465236295
1282;1,000000000000000;0,0000000000000000;0,900682385762533;0,4368451767026147;0,8666666666666667;0,2403582914175137;1,164707533518473;0,4374975077690151
1284;1,000000000000000;0,0000000000000000;0,945477040608724;0,2427733690920508;1,0000000000000000;0,0000000000000000;0,899214824040731;0,2311327071791487
1285;1,000000000000000;0,0000000000000000;0,674596993128459;0,1302565055982439;1,0000000000000000;0,0000000000000000;0,873251914978027;0,2133897265427243
